OH_13C,OH_D,Cl_13C,Cl_D
1.0040725414036455,1.2954992149076991,1.0665927188764563,1.5310052614188028
1.005202749238789,1.318252544429664,1.063256448884418,1.514948519240176
1.0042915091632039,1.3159382380895783,1.0680306636487638,1.5247916728829105
1.004461136069888,1.3133506966279165,1.0667586783325684,1.4927550104026508
1.0053141861461916,1.2955393478405342,1.0640292439918604,1.543766998412107
1.0041242571286175,1.309491689193166,1.0701407972178214,1.5084076006464755
1.0039666862146546,1.301246301682389,1.0681512708025578,1.5569287970182288
1.005388574764141,1.317253071124695,1.0641157623562985,1.5522180187282875
1.0050142998764733,1.3234461055316513,1.0624518066054314,1.5336990911331
1.0047392640662094,1.317813510655989,1.0670237918240986,1.5614890278961893
1.004471476875853,1.3221838319223398,1.066770631902947,1.519799662097674
1.0053164646092787,1.3084598835948231,1.068167461561215,1.5008521454785122
1.0046987201191828,1.3152911367019773,1.063740409203408,1.5070328317275015
1.0051311036796375,1.313858043602963,1.068720679478093,1.517150351512268
1.0051957728427778,1.3109520544095077,1.0659020270238782,1.549720777870303
1.004040019368521,1.307003524484505,1.0655944612886725,1.5507693062805705
1.0051989911575367,1.3012967786224614,1.0672173648258276,1.523353029294534
1.0053779438848545,1.2981376963893085,1.0650928968453888,1.54926347000417
1.0039043069666422,1.3081211527761683,1.0662580846571745,1.5253084809127921
1.0049158819655175,1.295995297939537,1.0661559227949202,1.495285080428681
1.0050908240293828,1.3067391066094367,1.066327444510116,1.4999262119273378
1.0040079936492077,1.294848224461984,1.065569146893029,1.506765528036237
1.0046813799002758,1.3064382658990332,1.0644640891325197,1.504617395645123
1.0041036787384399,1.3220363134798219,1.0659185072843658,1.5373595986869653
1.00445126251758,1.3045824485959232,1.0663261404158655,1.5394748058686267
1.0039540940641596,1.3090921649940597,1.066826946586211,1.5172457711843887
1.005313198410892,1.3232371787320587,1.0681305587433985,1.5350560364588355
1.0045843767170919,1.3032215190997427,1.0685421437417204,1.473084235149932
1.0053688453213825,1.298039039470714,1.0636571096279475,1.4971756950887836
1.0041320858485134,1.3222595076159138,1.0651330893404443,1.519208345700551
1.004837822184476,1.3088320862969618,1.0654833592854578,1.5174784892726019
1.0039518574949773,1.3030793149257693,1.065985127306709,1.4851936086933115
1.0040474268552133,1.3262412101445278,1.0652572267176252,1.4951508302508518
1.0039909224625112,1.294279230129948,1.0671712112836196,1.4848037947292703
1.0039252392055187,1.3029424548867192,1.0657165638089123,1.5126848656190495
1.0045204904060405,1.302030723379369,1.0675726473365832,1.5442911371190788
1.0051481026111722,1.3097023919585322,1.0677667032755176,1.5138864427739698
1.0046745841352922,1.3067106769542287,1.0672472841992233,1.5074312479763574
1.0048254598740654,1.2960079467989685,1.066163060558463,1.5193521744643712
1.0044622046812262,1.3047922438443615,1.0667849978740034,1.5058495340799212
1.004733568199112,1.29921735903514,1.0652838914415788,1.510924845304745
1.0046894361775005,1.325351754137291,1.067403130943881,1.5310545700179952
1.0046527072226141,1.3003445844261743,1.066192114278235,1.5006908664417626
1.0046348316879898,1.2951022812810913,1.068749815422936,1.5119385227798772
1.0046408816592363,1.3144072804509728,1.0658049935421665,1.5056210593626087
1.0053750697767647,1.3235612183959273,1.0670295684739248,1.4963255734446943
1.0045263103538928,1.3006600102875805,1.0695455798461821,1.5315986768345857
1.0044053902715533,1.3017012660576168,1.063827358884237,1.5498660312425152
1.0043871349656328,1.3114388465185869,1.0638255293568233,1.5142133002349403
1.004750886723741,1.308450818220047,1.0692308605463572,1.499669787561866
1.0040630755595294,1.2960754109965444,1.0651902873353163,1.523685104448091
1.0042964908364125,1.3140842533785018,1.0659072925948385,1.5503205024909905
1.004085850518675,1.3245673495953618,1.0655728250842336,1.556626006411548
1.0043757545419874,1.3097625155943393,1.0673522747695539,1.5557025560393178
1.004804176850653,1.3159979573182994,1.0689604597379427,1.5305014408172413
1.0050865016292425,1.307864108598641,1.0657120557815578,1.5040333044252234
1.0053621390003185,1.3019687768121075,1.0690932228215273,1.5376756992252392
1.0047452042440939,1.2962390098358318,1.0659046446367724,1.555368506570277
1.0050608432876318,1.317876651168586,1.0681646861088705,1.5045974383471863
1.004847938464891,1.3176585760158812,1.0690718140984854,1.5126813654590572
1.0041635604890533,1.3130208416254598,1.0652491996720497,1.5271138676422742
1.0050604189345624,1.305931807684807,1.0690402122448337,1.5104558674211026
1.0050790544764687,1.3172703600961468,1.064482030272014,1.5355586844005509
1.004796619127432,1.2957999360154984,1.0660883756699193,1.5091969289185505
1.0050953376082612,1.321664287819538,1.0681182373204163,1.5254618821126311
1.0047979952086865,1.3114429561887517,1.0664113132811899,1.5384082899668123
1.0040104178407245,1.326225919443951,1.0657929827031407,1.5554836444700755
1.0039404036481132,1.3122613212669147,1.0606760693256854,1.4587426375365138
1.0048181716538729,1.3236898608059764,1.0660228490307226,1.499859235514298
1.004054041585226,1.318371543097684,1.066152613621698,1.5142167120317878
1.0053435178026262,1.3066033231693053,1.068317601721268,1.5159772764431676
1.0045440563135504,1.2981271127616785,1.0662424483673787,1.4858780611956448
1.0039185042466738,1.3030203290151667,1.0639389689952248,1.5192730775266619
1.0049617020978878,1.3159562768293667,1.0642996007327883,1.5218453120028637
1.0040733682095304,1.3255443339472137,1.066932450245303,1.5032739716008816
1.0050185286881526,1.3029616572279545,1.0648141919713414,1.5337009792730103
1.0049142257884998,1.302695146667111,1.0633915354688135,1.5480791210710003
1.0047578534904502,1.2960559584193625,1.0655400016079446,1.5048594086829907
1.005336879749153,1.3132849507638242,1.0651244090032563,1.5054836661053355
1.0042448312268195,1.3155112165563472,1.0667196513325738,1.5227251661250698
1.004375691511835,1.3091418581531495,1.0697017072685826,1.5390233034155785
1.0043641149060425,1.316333552093539,1.0656177875804402,1.472896602296434
1.005048202576645,1.2971310788961652,1.0635165243756972,1.567947531791954
1.0047377217601088,1.3182452151336863,1.06226587963821,1.531209155499176
1.0041896248111912,1.299460168001039,1.0635559912260806,1.4982429592506614
1.0049768989683154,1.3004943731987666,1.0666734143835126,1.5144529347613795
1.0044375951014588,1.2941891197235331,1.0669412991722083,1.490785493880561
1.0049349100444183,1.3057753131977132,1.0628405626056112,1.5133222237697708
1.004689946399868,1.3029384828707467,1.064676842231153,1.5495567260001655
1.0049571954074275,1.3168542669948309,1.0675346773954413,1.5208370895156496
1.0039607905511445,1.2997304815246251,1.0693606142119567,1.5215694015635401
1.0040023946583279,1.3167992642822324,1.063414129891997,1.522544828979465
1.0041034394670487,1.3157564334268386,1.0674522581122312,1.5254776787651936
1.0042330961290382,1.300493404175474,1.0623884997484636,1.572222053567757
1.0051697430193802,1.3127783786462284,1.0654936189092112,1.551580062231798
1.0041954320044983,1.3199629437811558,1.0679223144274357,1.512681915097251
1.003973289860137,1.3087939947020324,1.066673088448552,1.5445490259361732
1.0039336081977734,1.3125601773951154,1.0647295319377554,1.5367570669773627
1.0052775415156008,1.2946944480550915,1.0684794138141382,1.4938215104629302
1.0050096624424016,1.317715728115589,1.0680630475499875,1.5162724587208645
1.004075077841014,1.3129509585073462,1.06798053299541,1.543335663243805
1.0053758419956642,1.3166728012473699,1.063181261224883,1.532145844499729
1.0046156908418729,1.3115336089328036,1.064397041198514,1.5045831074708438
1.0043200611881302,1.3072827351545158,1.071015449571014,1.5045854969700359
1.004390529568517,1.2955669085666817,1.0678181230156103,1.5157807544125863
1.0045431368548836,1.3031341605511633,1.0672227088405164,1.5441843078536892
1.005252597126946,1.3151985648066158,1.0634975224288101,1.5181985560838278
1.0039816606410916,1.3043645382718758,1.0663343065751698,1.4926557421739601
1.0041364698473683,1.3254472349628188,1.0687720886407721,1.5288878680715534
1.0048838531794957,1.3098091240313126,1.066504528528007,1.5240844185124327
1.0050752960374003,1.3241564259532594,1.0638558964552527,1.5403132456677133
1.0041188398296688,1.2966142451854124,1.0676659024152455,1.5369347248838212
1.0039940568811048,1.297929022483616,1.0675296085434531,1.5061339154559916
1.003921319544362,1.3011309877651274,1.0630417348917165,1.4887239299958865
1.0042821571490341,1.3046030799452084,1.0656341784196246,1.504257647295858
1.0042172067006307,1.319244576900441,1.06812506703262,1.4975475362282338
1.0052164521952096,1.3092288753663506,1.065420670900349,1.5419753524472595
1.0041800888530292,1.3267575092184847,1.0668538992215784,1.5381291624162472
1.004101308440058,1.2943188807740882,1.0653879797538064,1.5534871848037364
1.0051284142727965,1.3175601618476616,1.0651594842045995,1.531101394401427
1.0043712499178614,1.3078068553038955,1.0673443099564015,1.4907804678528973
1.004879687001331,1.309909653768396,1.0683051651578028,1.5010464599431526
1.0041702912605635,1.3197830490702351,1.0690797029730605,1.5078762610473173
1.004682070309662,1.309844701471348,1.0665405898934157,1.5155015942498802
1.0043403869644896,1.3200836451714655,1.0657628248223503,1.5191048471752842
1.005248418190499,1.3185446140477814,1.0692583960296178,1.520377236934499
1.0041823380578445,1.308645088924818,1.0654451928304878,1.46880166867395
1.0048047800396092,1.3119908952077726,1.065094262629242,1.4992549810746876
1.0044439969867855,1.294649913668755,1.0686720971945174,1.5539338347446492
1.0050707700093644,1.3194524987514085,1.0661047326463804,1.5311247826994656
1.0044004525556895,1.3257305970038575,1.065790285224434,1.4775272508191415
1.0048726091926725,1.3262121837123655,1.0673429697900185,1.508725496982044
1.0052263150623475,1.3161522541536868,1.06692573364451,1.5469863609690135
1.0051813610877907,1.3234814019241639,1.0645482719150137,1.49870925950488
1.0039549524127054,1.314918055497997,1.0651323327181834,1.541811471747477
1.0039130720459901,1.326379064482297,1.0657837583235663,1.5050973836553863
1.0050859741940514,1.312297170099692,1.0660355019444143,1.5236829394582314
1.0052585923459463,1.321099329670295,1.0648348997133037,1.4646225355707128
1.0047999982128395,1.3269390490202189,1.063356857575601,1.5154376963656873
1.003997776686938,1.3046471112333475,1.0664007990009607,1.5241338014499204
1.0051133987313863,1.3036947496282474,1.0687023686569181,1.548889505987462
1.004107092593428,1.3077720893257223,1.0683471246875114,1.5027688223824438
1.0049529443325604,1.32326872858684,1.0684948526736475,1.54267204716012
1.0044594087071324,1.2950204265636702,1.066676961227378,1.5493914139152303
1.0044775005680078,1.3044653234566277,1.064401712333943,1.5224032186675809
1.0050900974807337,1.3196213472939096,1.0667528091429745,1.5073521648630128
1.0041180254575126,1.3088788180123077,1.0648521196726013,1.5392205535323982
1.0053030230429953,1.3072518414755088,1.0679247114226689,1.5157948449645315
1.0053953793583144,1.316103403140972,1.069017369815608,1.5145887759697345
1.0044610690920137,1.306164564077605,1.0658907702383,1.524609792868597
1.005145377863526,1.2976757085262833,1.0635727944437219,1.5260195854887633
1.0046642120276938,1.2999714363306827,1.0629941178255056,1.4672344384741778
1.0042536567594609,1.3030317277256334,1.0668417580393448,1.5318927245000815
1.0051952266649462,1.2958737741234874,1.0669061222117886,1.5823340848264784
1.0041280538615418,1.3156128657857977,1.064825951217866,1.492134349892892
1.0045605327889562,1.2970316171672638,1.0673699961455336,1.5226786948751732
1.0047741728533164,1.3118678486983113,1.0667826272008547,1.5282781682147812
1.0051730990859875,1.3080080633269229,1.066532445969269,1.545318871682972
1.005313101600507,1.3024054375588199,1.0656146247478264,1.5179552854407572
1.0049371263895446,1.2957230935177173,1.0624267623597408,1.5423326531232322
1.0052104596196538,1.3006513456131543,1.0682922132781036,1.5223684064287304
1.0053477015974202,1.3168735551435962,1.0678505991279392,1.525083813531153
1.0045186448344274,1.3149497272275381,1.0636686773201887,1.556956194228992
1.0051062570016045,1.3056874309738802,1.064642644676208,1.546535492009096
1.0039459159143405,1.2983871224080434,1.066658635463891,1.5033622610067237
1.0048889915166463,1.3261026657677788,1.062311006012378,1.5123698796059257
1.0042102785425524,1.3200790838134497,1.066479317393118,1.5129186238126109
1.0049397656791885,1.3139194851717912,1.068748942431981,1.5171972974314398
1.0043032408283328,1.2963055260571688,1.064901025644878,1.4978391890710765
1.0049547781223584,1.3120509782662757,1.0642605652753503,1.5091521698106343
1.0042633426164598,1.3217724236928512,1.068467684921731,1.5407215590114958
1.0041764049980002,1.3134293010874671,1.0645002099372394,1.5142580638360887
1.0040855529729351,1.315391238051747,1.0670066347281084,1.5251309644370834
1.004962720178069,1.295973439905994,1.067897790962167,1.5078330279993508
1.0052661619595225,1.297403582140099,1.0653961735711661,1.5218217993357006
1.004357597224692,1.3058460962548422,1.0680628261258815,1.5495606358865393
1.0051433183378145,1.31079780745241,1.0632078016073863,1.493866748690875
1.0053705731523397,1.3231999705447246,1.0689792761815813,1.5329809225791138
1.0047638789144842,1.3219029732042822,1.064045278760614,1.5415687215281737
1.0047359490193217,1.296310117495208,1.0668794147768292,1.4706293975085674
1.0048342764241458,1.299533810077492,1.0663724317247163,1.479361336199126
1.0052564892760878,1.3156245573037249,1.062127621279481,1.5226682616314164
1.004284527013786,1.2974585946960915,1.0631110413176943,1.5249104716199007
1.0051211967411484,1.31083947988282,1.0637823172374254,1.5710326654658024
1.0039211631389269,1.3197376655980906,1.065530136267424,1.4976813228281727
1.0052442755019573,1.3245889802467885,1.0629003084240216,1.5167875771975847
1.0051859203995244,1.3125188218984105,1.0642031190664918,1.5488506078802362
1.0046187026386943,1.3016641232137516,1.0677195281295921,1.494788119624003
1.004953566489958,1.3120012243072483,1.0674298542682008,1.507413107788712
1.004442132688838,1.2940745330938004,1.067991531663327,1.5230759536107241
1.0042954415789036,1.3252644670987823,1.0651359209209785,1.5613874230325777
1.0047876061366865,1.3135078571689183,1.0685128378277153,1.52547976945746
1.004638132727581,1.2967555302090557,1.0679900615567681,1.5315336046825982
1.004213971455131,1.3176026833885075,1.0626148786528569,1.5122304634876358
1.0049545833505757,1.3248856474755724,1.0639177570652147,1.4995154945780391
1.004249558830898,1.3119556007858157,1.0658809989434266,1.541252947280636
1.0053706433687577,1.3080020441203244,1.0670368239250694,1.5037450607790852
1.004263791295376,1.3262890094057906,1.0630476464533762,1.5076756550804886
1.0051279922854641,1.325005974590874,1.0648055246713475,1.5530073833563809
1.005385335500634,1.2954719078216064,1.0676919683595136,1.5416439466119862
1.0041695230230694,1.3187075649227384,1.0609271399901041,1.5319077370795762
1.0048032923810983,1.3037652479783588,1.0662356721510353,1.5316693625326363
1.0044000435504357,1.3071056017311868,1.0628045565642517,1.520293463343382
1.0044342591571531,1.3078393669835382,1.0645427712749216,1.5418033206738133
1.0051363885149323,1.3025274774827214,1.0670572334431092,1.5349125721384684
1.0042889380140343,1.3033515157588622,1.0685555327271834,1.4914433273417338
